Source_Name,RAJ2000,DEJ2000,GLON,GLAT,P0,dP0,P1,dP1,Dist,Edot,Bsurf,Catalog,BLC,RLC,gmax,gradLC
4FGL J1023.0-5745 ,155.77490234375,-57.76110076904297,284.16766357421875,-0.3978387713432312,0.11147243434,9e-11,3.837491e-13,1.3e-18,2.08,1.1e+37,6614680006687.152,Fermi,44002.230035101114,5317.139453743853,13730414945.921999,150751.85208817525
4FGL J1019.8-5749 ,154.966796875,-57.82789993286133,283.8418273925781,-0.6872774362564087,0.162498709997,8e-12,2.0077e-14,3e-18,10.913,1.8e+35,1826735968649.5994,Fermi,3922.783418769754,7751.049012459642,1784373390.9756052,504897.0515425415
4FGL J1016.3-5857 ,154.0950927734375,-58.95869827270508,284.08526611328125,-1.8823143243789673,0.1073864584588,1.5e-12,8.08342e-14,6e-19,3.163,2.6e+36,2979708254367.2793,Fermi,22171.418939676256,5122.241910744933,6664759736.985588,212374.9334956488
4FGL J1012.1-4235 ,153.04989624023438,-42.589298248291016,274.2099609375,11.23015308380127,,,,,,,,Fermi,,,,
4FGL J0955.4-6151 ,148.86669921875,-61.855899810791016,283.7072448730469,-5.7423481941223145,0.001999,0.0,1.426e-20,0.0,2.17,7e+34,170752696.8694184,Fermi,196968.82448424044,95.35058448274991,1102178098.5668633,71252.68812798854
4FGL J0952.1-0607 ,148.04769897460938,-6.129000186920166,243.66717529296875,35.386383056640625,0.00141379835502312,1.2e-16,4.773e-21,8e-24,5.6,6.7e+34,83078924.3664549,Fermi,270892.3574744581,67.43696823021753,1072076347.2412524,60757.741757653646
4FGL J0941.1-5429 ,145.28309631347656,-54.487300872802734,277.5339660644531,-1.2839375734329224,0.087545204308,4e-12,3.28683e-14,1e-18,0.377,1.9e+36,1715561191376.8728,Fermi,23560.11658766618,4175.831115272413,5773661064.195956,206020.90110659908
4FGL J0922.3+0644 ,140.58999633789062,6.7342000007629395,225.33607482910156,36.46556854248047,0.430627098928,1.7e-11,1.37294e-14,1e-18,1.1,6.8e+33,2459109507889.3125,Fermi,283.75407327111344,20540.54305997787,342046342.05424285,1877279.5435982929
4FGL J0631.5+1036 ,97.87650299072266,10.604599952697754,201.23577880859375,0.4544125497341156,0.287800021959,9e-12,1.046741e-13,1.7e-18,2.105,1.7e+35,5550938822381.6875,Fermi,2145.666775622846,13727.814060999954,1728600319.4995017,682682.643915925
4FGL J0908.7-4911 ,137.1790008544922,-49.19409942626953,270.26129150390625,-0.9874299168586731,0.1067690369961,7e-13,1.510247e-14,5e-20,1.0,4.9e+35,1284245538071.0874,Fermi,9722.554636620622,5092.7914368376605,2905809958.0237107,320708.00764671736
4FGL J0835.3-4510 ,128.83700561523438,-45.1781005859375,263.5537109375,-2.787726640701294,0.089328385024,4e-12,1.25008e-13,1.6e-17,0.28,6.9e+36,3379598094152.0864,Fermi,43688.27658796399,4260.8873051218225,10924357026.405712,151292.55021403005
4FGL J0802.1-5612 ,120.54560089111328,-56.20119857788086,269.9489440917969,-13.209603309631348,0.273973,0.0,2.76e-15,0.0,,5.3e+33,879447331586.2792,Fermi,394.0531861951436,13068.276979736087,302206706.8931815,1593024.9518289305
4FGL J0751.2+1808 ,117.80239868164062,18.14109992980957,202.7217254638672,21.103652954101562,0.00347877083927942,4e-17,7.7874e-21,5e-25,1.11,7.3e+33,166460258.11778095,Fermi,36433.5428400951,165.93438359521716,354787830.9172137,165672.06965792822
4FGL J0744.0-2525 ,116.01409912109375,-25.43199920654297,241.35328674316406,-0.7392290830612183,0.091996,0.0,9.56e-16,0.0,,4.8e+34,299926493596.11633,Fermi,3549.5745370189375,4388.130250162611,914085320.5641453,530776.6998432379
4FGL J0742.8-2822 ,115.70909881591797,-28.381399154663086,243.77777099609375,-2.442108154296875,0.166762291572,2e-11,1.682112e-14,1.4e-19,2.0,1.4e+35,1693861096523.8289,Fermi,3365.5227774678174,7954.418194633796,1571056769.0947073,545096.9260393889
4FGL J0741.0+6618 ,115.25389862060547,66.31230163574219,149.76492309570312,29.62439727783203,0.002885736411412693,5e-18,1.219051e-20,1.7e-25,1.15,2e+34,189688358.8109802,Fermi,72734.25668328247,137.64715032083717,587539614.4011129,117254.76417869913
4FGL J0734.7-1559 ,113.68910217285156,-15.991700172424316,232.0642547607422,2.0129435062408447,0.15625,0.0,1.22e-14,0.0,,1.3e+35,1396340517808.126,Fermi,3372.869714992509,7452.99090816892,1475234572.4668398,544502.9249908823
4FGL J0729.3-1445 ,112.34159851074219,-14.7608003616333,230.3590545654297,1.4669508934020996,0.251658714181,1.3e-11,1.132879e-13,4e-19,2.681,2.8e+35,5400067167164.318,Fermi,3121.9902723702003,12003.904696015832,2199302705.9631057,565958.031326596
4FGL J0659.7+1416 ,104.94159698486328,14.279199600219727,201.0675811767578,8.267972946166992,0.384928623365,3e-12,5.494123e-14,1.2e-19,0.288,3.8e+34,4650939648860.799,Fermi,751.3951513240904,18360.76499349327,809636510.7116251,1153628.046446026
